Class,Method,URI,Host-Header,Host,Connection,Accept,Accept-Charset,Accept-Language,Cache-control,Cookie,Pragma,User-Agent,Content-Length,Content-Type,POST-Data,GET-Query
Valid,GET,/tienda1/imagenes/2.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=30E7D4A8CDB9C9452815E6574C0E6585,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=38CFF0E61BC97AE77740672C34EF3511,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D81E530900100A2770273D4E0E00884B,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=EAD7C1B456A92D16A4856D51C839A498,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/3.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=95C8F45A466600819E8DB25E2EDFF7AB,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=60B9B261456AF499D46FEC44435436F5,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/estilos.css,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=75A2EB2DE8CDC271F463FAFE81DD28F6,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=AC449CF4CB28D8EF22636EB2CD0FBDC0,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,id=1
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=CFCBB50AB5591C4DA04C88600D4C76E2,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/miembros.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=4E0B617B7FCF06FFA5D4B1968962418E,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/creditos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=9AEF437084D2817A46A872B6D038904D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=129FE7056ADD2DE5980644040EE8E086,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=251FCFDFC03AD63E9503FF0FF0A58946,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=FDD7936BABDCFFC46184AB2F11679D95,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=entrar&login=dibler&pwd=ahuyentar&remember=off&B1=Entrar
Valid,GET,/tienda1/miembros/imagenes/castro.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D2860DA35E8967C0F575C48FFB96715D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=F06CF4A0396AC661A231FD9021F4E3F5,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),43,application/x-www-form-urlencoded,modo=insertar&precio=3361&B1=Pasar+por+caja,
Valid,GET,/tienda1/imagenes/nuestratierra.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=F687066478487FC4FC9693429E149B25,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/zarauz.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=F337F334C04A41BF419645DBB959008E,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/productos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=84B5363D32D27F37DF9ED594B13F2EF1,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=A14564167541B2B6A3132EF9606D56D4,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),42,application/x-www-form-urlencoded,modo=insertar&precio=935&B1=Pasar+por+caja,
Valid,GET,/tienda1/publico/miembros.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=AA4B24F9DB022942B8FF43FFCDDA6541,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/creditos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D343D003701D6FDE6AEE0035DC11D35C,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/cmenbul.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=ED5D185149A8C04A351F04421562A370,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=699357BED6FF1605AC6D44C1CE0E9896,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),241,application/x-www-form-urlencoded,modo=registro&login=qi-de&password=degolLadoRA&nombre=Rocco&apellidos=Mancebo+Benazet&email=dolitzkaya_sali%40coreserv.ar&dni=49372725M&direccion=Carrer+Vuit%2C+187+2-A&ciudad=Mira&cp=31710&provincia=%C1vila&ntc=5616859399399131&B1=Registrar,
Valid,GET,/tienda1/imagenes/1.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=1B074DCC8646DC3B29F8E5005CBB5E71,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=4CD4F6EB4562FA7038D01D34D49A478D,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,B2=Vaciar+carrito
Valid,GET,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=37C30BBB0A3157C0A4E26062EBEC07CB,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,id=1&nombre=Queso+Manchego&precio=100&cantidad=86&B1=A%F1adir+al+carrito
Valid,GET,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=DA582E935961CDF98245646CAC331985,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,B2=Vaciar+carrito
Valid,POST,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=27D4FD25121CA2B8778CE56E424349D6,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),60,application/x-www-form-urlencoded,modo=entrar&login=kipper2&pwd=b52B007&remember=off&B1=Entrar,
Valid,GET,/tienda1/publico/entrar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=84D21473D688A3F4398AFE9202973F69,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,errorMsg=Credenciales+incorrectas
Valid,GET,/tienda1/global/estilos.css,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=CC6A72C1424F9053A92C5B847F450FC9,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=B4516EF655B28DEB2EC50EAA143230CF,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/imagenes/ogono.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=199BE9BC772FF8BA14A4C8275BC8A86A,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/estilos.css,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=E5013E965C0BAAFBECAFA330A85DC8F3,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/registro.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=93DAB3F120217E9431D3C95B471DD54F,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=registro&login=sobel&password=Tablaz%F3N&nombre=Alexia&apellidos=Fuguera+Mock&email=knorr.desjardin%40movilgoogle.bw&dni=96579653P&direccion=Grupo+Santo+Domingo%2C+88+8%3FF&ciudad=Ataun&cp=12428&provincia=Teruel&ntc=6222371193056945&B1=Registrar
Valid,POST,/tienda1/publico/caracteristicas.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=2B05D314F82E51ED408E9ABCAA906C65,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),4,application/x-www-form-urlencoded,id=2,
Valid,POST,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=86D24A798964E89EC800C61E583426A8,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),245,application/x-www-form-urlencoded,modo=registro&login=mickens&password=laboroso&nombre=Jon%E1s&apellidos=Ballv%E9&email=bouvet%40campanasextractoras.ec&dni=34788445W&direccion=Plaza+San+Roque%2C+108%2C+&ciudad=Caballar&cp=47219&provincia=Segovia&ntc=8425506707479481&B1=Registrar,
Valid,GET,/tienda1/global/menum.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=039C48BE42C032B6A1584143BFF37BF6,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=267792390DF59FFC8980C469889EF04F,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=entrar&login=van_terr&pwd=r2ncal24a&remember=on&B1=Entrar
Valid,GET,/tienda1/miembros/salir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=6B8479D6CC91FFBAD10CA9FD5E9A78BD,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/1.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=26B5FB2F3BF7E4B1AA58FCA5263DD268,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/imagenes/2.gif,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=2694F9AD21698A540BBBF73C48DB79EA,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=E016AF634914C1607E7FB1ABCE5AEA5A,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/global/menum.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=8F23DFD2F90A9E32CA3EBDDE021D1D78,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/pagar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D92D101E664DA6C81A71DE8307DAD8AB,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=insertar&precio=4971&B1=Confirmar
Valid,GET,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=32B174A354C779856AEC723C0A87C994,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=entrar&login=quigley&pwd=esfoya*za&remember=off&B1=Entrar
Valid,GET,/tienda1/miembros/imagenes/castro.jpg,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=A3AAB6C58A37F58D193A23539F7E19D1,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D47170A88AA666B7385F657066D5E764,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=B789C923F65F4379F91EF26FA98D6FFE,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=0942A479D265DCFE7AAD73964A36BCB1,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,POST,/tienda1/publico/anadir.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=4DC731FB1C56192107484676223244D9,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),67,application/x-www-form-urlencoded,id=1&nombre=Vino+Rioja&precio=39&cantidad=36&B1=A%F1adir+al+carrito,
Valid,GET,/tienda1/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=E2AF8CEBADAC95690B0537C983AF336F,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/index.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=1F9CED358C047B0E8E14F7A2E6A2FAB3,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/fotos.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=DADAA505CCDAE899706B7E1432E70681,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/publico/autenticar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=DEA76C3C3F6D6C2BEDFDF2502712DD7F,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=entrar&login=hately6&pwd=REcOnCeNTrar&remember=on&B1=Entrar
Valid,POST,/tienda1/publico/vaciar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=D9757386AAD0B07E194F38C258CF3662,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),17,application/x-www-form-urlencoded,B2=Vaciar+carrito,
Valid,GET,/tienda1/global/estilos.css,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=54A5874B28B132EB9495E6641519B9B3,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,
Valid,GET,/tienda1/miembros/editar.jsp,HTTP/1.1,localhost:8080,close,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","utf-8, utf-8;q=0.5, *;q=0.5",en,no-cache,JSESSIONID=66698602AE12B0F111C785D428235E1A,no-cache,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),,,,modo=registro&login=guojie&password=37axis&nombre=Natanel&apellidos=Marsan+Gallegos&email=conway%40womenatwork.zm&dni=34173193T&direccion=Calle+Jose+Maria+Martinez+Cachero%2C+101+12%3FE&ciudad=Corral+de+Almaguer&cp=44412&provincia=Ciudad+Real&ntc=8663389801268385&B1=Registrar
